# Onboard parameters for system MAV 001
#
# MAV ID  COMPONENT ID  PARAM NAME  VALUE (FLOAT)
1	50	RC6_TRIM	                     1500	9
1	50	RC7_DZ	                       10	9
1	50	RC7_MAX	                     2000	9
1	50	RC7_MIN	                     1000	9
1	50	RC7_REV	                        1	9
1	50	RC7_TRIM	                     1500	9
1	50	RC8_DZ	                       10	9
1	50	RC8_MAX	                     2000	9
1	50	RC8_MIN	                     1000	9
1	50	RC8_REV	                        1	9
1	50	RC8_TRIM	                     1500	9
1	50	RC9_DZ	                        0	9
1	50	RC9_MAX	                     2000	9
1	50	RC9_MIN	                     1000	9
1	50	RC9_REV	                        1	9
1	50	RC9_TRIM	                     1500	9
1	50	RC_ACRO_TH	                      0.5	9
1	50	RC_ASSIST_TH	                     0.25	9
1	50	RC_AUTO_TH	                     0.75	9
1	50	RC_DSM_BIND	-1	6
1	50	RC_FAILS_THR	0	6
1	50	RC_LOITER_TH	                      0.5	9
1	50	RC_MAP_ACRO_SW	0	6
1	50	RC_MAP_AUX1	0	6
1	50	RC_MAP_AUX2	0	6
1	50	RC_MAP_AUX3	0	6
1	50	RC_MAP_FAILSAFE	0	6
1	50	RC_MAP_FLAPS	0	6
1	50	RC_MAP_LOITER_SW	0	6
1	50	RC_MAP_MODE_SW	0	6
1	50	RC_MAP_OFFB_SW	0	6
1	50	RC_MAP_PITCH	2	6
1	50	RC_MAP_POSCTL_SW	0	6
1	50	RC_MAP_RETURN_SW	0	6
1	50	RC_MAP_ROLL	1	6
1	50	RC_MAP_THROTTLE	3	6
1	50	RC_MAP_YAW	4	6
1	50	RC_OFFB_TH	                      0.5	9
1	50	RC_POSCTL_TH	                      0.5	9
1	50	RC_RETURN_TH	                      0.5	9
1	50	RTL_DESCEND_ALT	                        1	9
1	50	RTL_LAND_DELAY	                        5	9
1	50	RTL_LOITER_RAD	                        1	9
1	50	RTL_RETURN_ALT	                        1	9
1	50	SDLOG_EXT	-1	6
1	50	SDLOG_RATE	-1	6
1	50	SENS_BOARD_ROT	0	6
1	50	SENS_EXT_ADIS	0	6
1	50	SENS_EXT_MAG	1	6
1	50	SENS_EXT_MAG_ROT	0	6
1	50	SYS_AUTOCONFIG	0	6
1	50	SYS_AUTOSTART	4041	6
1	50	SYS_RESTART_TYPE	0	6
1	50	SYS_USE_IO	1	6
1	50	TEST_D	                     0.01	9
1	50	TEST_D_LP	                       10	9
1	50	TEST_HP	                       10	9
1	50	TEST_I	                      0.1	9
1	50	TEST_I_MAX	                        1	9
1	50	TEST_LP	                       10	9
1	50	TEST_MAX	                        1	9
1	50	TEST_MEAN	                        1	9
1	50	TEST_MIN	                       -1	9
1	50	TEST_P	                      0.2	9
1	50	TEST_TRIM	                      0.5	9
1	50	TRIM_PITCH	                        0	9
1	50	TRIM_ROLL	                        0	9
1	50	TRIM_YAW	                        0	9
